age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
40,4,275446,3,4,4,3,2,1,0,0,40,33,0
46,4,157991,14,0,5,4,2,0,0,625,40,33,0
43,4,184378,15,2,2,0,4,1,0,0,35,33,0
46,4,165138,7,2,6,0,4,1,0,0,45,33,1
53,4,180439,15,2,8,0,4,1,0,0,40,33,1
40,4,99434,3,2,13,5,4,0,0,0,12,33,0
36,4,252231,5,4,12,1,2,1,0,0,40,27,0
21,4,63665,7,4,13,3,4,1,0,0,15,33,0
24,4,214014,3,4,8,3,2,1,0,0,40,33,0
54,4,249322,15,2,4,0,4,1,7688,0,50,33,1
41,4,138975,15,2,9,0,4,1,7688,0,45,33,1
33,4,231826,11,2,12,0,4,1,0,0,40,19,0
37,6,143774,15,2,2,5,4,0,0,0,40,3,1
37,4,194820,3,5,8,4,4,0,0,0,42,33,0
20,4,176321,8,4,1,3,4,0,0,0,40,19,0
29,4,102875,1,2,11,3,2,1,0,0,20,33,0
62,4,256723,7,0,10,1,4,1,0,0,40,33,0
26,4,476558,11,4,8,1,4,1,0,0,40,19,0
36,4,232142,7,2,11,0,4,1,0,0,80,33,0
38,4,29874,14,2,8,0,4,1,0,0,40,33,0
37,4,99233,3,2,1,0,4,1,0,0,40,33,0
26,4,265781,15,4,9,1,4,1,0,0,60,33,0
51,6,256963,7,2,4,0,4,1,0,0,60,33,0
30,6,227429,3,4,9,1,4,1,0,0,45,36,0
22,4,338162,3,2,12,5,2,0,0,0,40,33,0
32,4,172415,3,4,13,4,2,0,0,0,40,33,0
45,5,188694,6,2,2,0,4,1,0,0,50,33,1
35,4,219546,7,4,8,1,4,1,0,0,45,3,0
36,4,41490,7,0,1,4,4,0,0,0,40,33,0
31,4,43953,15,2,2,5,4,0,0,0,35,33,0
61,5,171831,3,2,9,0,4,1,2829,0,45,33,0
24,4,196742,3,0,13,4,4,0,0,0,40,33,0
45,2,160472,15,2,9,0,4,1,0,1977,50,33,1
31,4,591711,7,3,6,1,2,1,0,0,40,0,0
24,4,250647,14,2,8,0,4,1,0,0,40,5,0
44,7,46221,2,4,2,1,4,1,0,0,45,33,1
35,4,170617,3,4,12,4,2,0,0,0,48,33,0
45,4,198223,15,2,4,0,4,1,0,1902,45,33,1
38,4,143538,3,4,12,1,4,0,0,0,40,33,0
32,4,204374,3,0,11,1,4,1,0,0,40,33,0
28,4,190067,15,4,2,3,4,0,0,1564,40,33,1
39,4,123983,15,0,4,1,1,1,0,0,40,23,0
23,4,35633,3,2,11,0,4,1,0,0,40,33,0
22,4,341227,7,4,1,1,4,1,0,0,20,33,0
25,4,178505,7,4,9,2,4,0,0,1504,45,33,0
58,4,123886,3,4,4,2,2,0,0,0,40,33,0
17,4,241185,8,4,2,3,4,1,0,0,20,33,0
66,4,210825,7,2,5,0,4,1,0,0,40,33,1
36,4,168276,0,0,13,1,4,0,0,0,40,33,0
52,1,302661,13,6,9,4,4,1,13550,0,40,33,1
31,4,373432,12,2,8,0,4,1,0,0,43,33,0
31,4,125457,3,4,8,1,4,1,0,0,45,33,0
43,0,478972,3,2,0,0,4,1,0,0,50,33,0
22,0,217421,7,4,0,3,4,0,0,0,30,33,0
44,5,212760,15,2,9,0,4,1,0,0,60,33,1
41,7,153095,3,4,8,1,4,1,0,0,50,33,0
37,4,202027,4,2,1,0,4,1,7688,0,50,33,1
26,4,202156,3,2,13,3,4,0,0,0,30,33,0
18,2,152182,0,4,3,3,4,0,0,0,6,33,0
42,4,174295,11,2,11,0,4,1,0,0,99,33,0
42,4,186689,3,2,13,5,2,0,0,0,60,33,0
32,7,119033,3,2,6,0,4,1,0,0,40,33,1
37,4,291251,3,0,12,1,4,0,0,0,40,33,0
40,6,204116,15,3,2,1,4,0,2174,0,40,33,0
35,4,209993,1,5,14,4,4,0,0,0,8,19,0
27,4,210498,3,2,8,0,4,1,5178,0,40,33,1
50,4,271262,3,2,6,0,4,1,0,0,40,33,1
50,6,170562,13,2,3,0,4,1,0,0,20,33,0
35,4,283122,7,2,5,0,4,1,0,0,45,33,0
51,5,304955,4,2,9,0,4,1,0,0,50,33,1
48,4,94461,3,6,12,1,4,0,0,0,16,33,0
41,4,141642,3,4,13,1,4,0,0,0,40,33,0
36,4,128516,3,2,1,5,4,0,0,0,40,33,1
20,4,197496,7,4,4,3,4,1,0,0,30,0,0
64,4,118944,7,2,9,5,4,0,0,0,40,33,1
44,6,264740,6,2,2,0,4,1,0,0,40,33,1
28,7,288731,15,2,2,0,4,1,0,0,20,33,0
26,4,108822,3,4,6,4,4,1,0,0,40,33,0
41,4,107584,7,5,6,1,4,1,0,0,35,33,0
31,4,123430,1,2,10,0,4,1,0,0,65,19,0
65,4,190160,15,2,9,0,4,1,99999,0,40,33,1
21,4,157893,3,4,6,3,4,0,0,0,40,33,0
38,7,34180,7,2,9,0,4,1,0,0,40,33,0
21,0,124242,7,4,0,3,4,0,0,0,40,33,0
30,4,147171,7,2,13,5,1,0,0,0,40,32,0
45,4,137604,7,4,13,1,4,1,0,0,40,33,0
31,4,168854,7,4,4,1,4,1,0,1504,40,33,0
22,0,61499,3,4,0,1,4,0,0,0,40,33,0
37,5,183800,13,2,4,0,4,1,0,1887,40,33,1
21,4,52753,3,4,8,1,4,1,0,1504,40,33,0
31,4,200835,15,3,2,1,1,1,0,0,40,17,0
33,4,148261,7,2,8,0,4,1,0,0,40,33,0
46,2,33373,15,0,2,4,4,0,0,0,40,33,0
31,4,138416,10,2,11,0,4,1,0,0,56,19,0
27,4,120126,15,2,4,0,4,1,0,0,75,33,1
22,6,32921,7,4,10,3,4,1,0,0,20,33,0
52,4,202071,3,6,8,3,4,0,0,0,40,33,0
40,4,182217,7,2,13,5,4,0,0,0,40,28,0
40,4,224658,7,2,4,2,4,1,0,0,40,33,0
31,4,150309,15,5,9,1,4,0,0,0,70,33,0
21,4,223811,14,4,9,3,4,1,0,0,40,33,0
57,4,176904,1,2,11,0,4,1,0,0,40,33,0
25,6,108001,12,4,8,1,4,1,0,0,15,33,0
59,1,195467,4,4,9,1,4,1,0,0,40,33,0
20,4,254025,7,4,11,3,4,1,0,0,40,33,0
54,4,143804,0,2,12,0,4,1,0,0,40,33,0
40,4,335400,7,2,4,0,4,1,0,0,40,38,0
21,4,161415,7,4,8,1,4,1,0,0,50,33,0
45,4,31339,15,2,1,0,4,1,0,0,45,33,1
28,4,209205,7,4,1,1,4,1,0,0,44,33,0
46,4,254672,7,4,12,1,4,0,2354,0,40,33,0
32,4,154950,15,2,8,0,4,1,0,0,40,33,0
50,4,158284,7,2,12,0,4,1,0,0,40,33,0
37,4,474568,7,2,6,0,4,1,0,0,45,0,1
27,4,217530,3,4,4,3,4,0,0,0,45,19,0
42,4,225193,3,2,8,0,4,1,0,0,40,33,0
24,4,234640,14,4,13,3,4,0,0,0,35,33,0
65,2,240166,1,2,6,0,4,1,0,0,35,33,0
51,4,128272,12,2,12,0,4,1,0,0,45,33,0
37,4,231491,3,2,8,0,4,1,0,0,35,33,0
33,4,441949,7,4,11,3,4,1,0,0,24,33,0
42,4,280410,3,2,13,0,2,1,0,0,40,6,0
43,4,117728,3,2,8,0,4,1,0,0,44,33,0
37,5,116554,4,0,9,1,4,0,0,0,70,33,0
37,4,190964,3,5,9,3,4,1,0,0,40,33,0
46,4,163229,11,2,6,0,4,1,0,0,40,33,0
18,4,387568,0,4,4,3,4,1,0,0,10,33,0
50,4,113290,3,2,4,5,4,0,0,0,15,33,0
18,4,309634,1,4,13,3,4,0,0,0,22,33,0
32,4,73199,8,4,10,3,1,1,0,0,40,24,0
47,2,179048,3,4,8,1,4,1,0,0,40,33,0
38,4,160035,3,2,8,0,4,1,0,0,55,33,0
39,2,52401,4,4,2,1,4,0,0,0,50,33,0
33,4,160614,7,2,9,0,4,1,0,0,50,33,0
18,4,90934,7,4,4,3,4,1,0,0,28,33,0
61,4,373099,11,2,8,0,4,1,0,0,40,33,0
22,4,200819,3,2,6,0,4,1,0,0,40,33,0
28,4,88419,3,4,9,1,1,0,0,0,40,41,0
38,4,49115,3,2,6,0,4,1,0,0,55,33,0
42,4,204235,3,2,4,0,4,1,0,0,40,33,0
27,6,442612,3,2,4,0,4,1,0,0,65,33,1
35,4,141276,3,4,12,4,2,0,0,0,40,33,0
21,4,293968,7,3,4,3,2,0,0,0,20,33,0
40,4,438427,7,4,4,1,2,0,0,0,40,33,0
24,4,229826,3,4,4,1,4,1,0,0,30,33,0
25,4,176729,15,2,8,0,4,1,0,0,60,33,1
58,7,400285,3,2,1,0,2,1,0,0,40,33,1
41,4,101593,4,2,9,0,4,1,0,0,50,33,1
22,4,180052,7,4,10,3,4,1,0,0,10,33,0
21,4,212114,7,4,2,3,4,0,0,0,8,33,0
18,4,294387,1,4,11,1,4,1,0,0,40,33,0
22,4,71469,13,4,4,3,4,0,0,0,25,33,0
24,4,50648,7,4,8,3,4,1,0,0,45,33,0
77,0,143516,4,2,0,0,4,1,0,0,8,33,1
31,2,279231,14,0,6,1,4,1,0,0,40,33,0
33,2,161942,15,4,1,1,4,0,1055,0,40,33,0
69,4,108196,15,2,6,0,4,1,0,0,25,0,0
49,4,50567,7,0,1,1,4,0,0,0,32,33,0
45,4,481987,4,2,5,0,4,1,0,0,18,33,1
47,4,192793,2,2,2,0,4,1,0,0,40,13,1
57,6,35561,3,2,10,0,4,1,0,0,60,33,1
40,4,176286,3,2,8,0,4,1,0,0,40,33,0
44,4,326232,15,0,9,4,4,1,0,2547,50,33,1
30,4,143540,12,2,10,0,4,1,0,0,40,33,0
25,4,64671,3,0,11,3,1,0,0,0,40,24,0
43,4,124436,7,2,2,5,4,0,0,0,40,33,1
47,4,161950,3,0,13,4,4,0,0,0,32,33,0
53,6,279129,7,2,10,0,4,1,0,0,30,33,0
50,4,200960,7,2,4,0,4,1,0,0,50,33,0
42,4,226902,15,2,5,0,4,1,0,0,45,33,1
38,4,179488,7,0,8,1,4,1,0,1741,40,33,0
44,4,147265,7,2,9,0,4,1,0,0,40,33,1
34,2,194325,3,2,6,0,4,1,0,0,45,33,0
31,6,206609,0,4,6,1,4,1,0,2205,60,33,0
42,7,341638,15,2,2,0,4,1,0,0,40,33,1
40,4,187376,7,2,4,0,4,1,0,0,60,33,1
75,4,233362,0,2,6,0,4,1,0,0,40,33,0
18,4,278141,1,2,13,0,4,1,0,0,35,33,0
50,4,138358,0,5,1,1,2,0,0,0,47,16,0
30,4,255279,3,0,1,4,4,0,0,0,20,33,0
37,4,77820,15,2,9,0,4,1,0,0,50,33,1
49,6,228372,15,2,4,0,4,1,0,1977,60,33,1
22,4,229456,7,4,1,3,2,0,0,0,35,33,0
38,4,179579,7,2,2,0,4,1,0,0,50,0,1
61,4,423297,2,2,2,0,4,1,0,0,40,33,1
44,4,172026,3,2,4,0,2,1,0,0,40,33,1
47,4,201865,3,2,6,0,4,1,0,0,40,33,0
31,4,120461,7,4,9,1,4,0,0,0,50,33,0
46,4,203067,6,2,2,0,4,1,0,0,40,33,1
29,4,35314,7,0,1,4,4,0,0,0,20,33,0
46,4,141221,15,2,1,0,1,1,0,0,40,24,1
33,4,513977,7,2,5,0,2,1,0,0,40,33,0
45,2,127678,14,2,3,0,4,1,0,0,60,33,1
40,4,220609,7,0,9,1,4,0,0,0,40,33,0
72,0,28929,1,6,0,1,4,0,0,0,24,33,0
36,2,305714,3,4,13,4,2,0,0,0,70,33,0
49,4,558752,7,0,1,1,4,0,3674,0,40,33,0
89,4,152839,15,2,4,0,4,1,0,0,40,33,0
51,2,96190,7,2,1,5,4,0,0,0,40,33,0
39,4,194404,4,2,2,0,4,1,7688,0,40,33,1
23,4,203003,11,4,8,1,4,1,0,0,25,3,0
53,4,102615,1,0,6,1,4,1,0,0,40,12,0
48,2,334409,15,2,2,5,4,0,0,0,50,33,1
41,5,38876,13,2,10,0,4,1,0,1977,50,33,1
52,4,54933,4,0,2,3,4,0,0,0,40,33,0
47,2,244813,3,2,9,0,4,1,0,0,40,33,0
24,4,275093,3,4,11,1,4,0,0,0,36,33,0
28,4,200733,3,2,8,0,4,1,0,0,40,33,0
31,4,176430,3,2,8,0,4,1,0,0,40,33,0
28,1,214858,3,4,12,3,4,1,0,0,48,33,0
29,4,53434,14,2,9,0,4,1,0,0,60,33,1
30,4,222162,3,2,11,0,4,1,0,0,66,33,0
52,4,91093,7,0,4,1,2,0,0,0,40,33,0
32,4,176410,3,4,1,3,4,0,0,0,38,33,0
65,6,132340,3,2,12,0,4,1,0,0,3,33,0
34,4,226872,15,0,4,1,4,0,0,0,40,33,0
34,4,32528,14,3,1,4,4,0,0,974,40,33,0
39,4,179731,4,2,9,5,4,0,0,2415,65,33,1
41,2,336571,7,2,9,0,4,1,0,0,40,33,0
37,1,408229,3,0,5,4,4,0,0,0,40,33,0
42,2,178983,15,0,2,4,4,0,0,0,37,33,0
17,4,198146,1,4,4,3,4,0,0,0,15,33,0
27,7,553473,15,2,3,5,2,0,0,0,48,33,0
34,1,408813,3,2,8,5,4,0,0,0,40,33,1
48,4,154430,15,4,9,1,4,0,0,0,35,33,0
35,6,166416,3,2,10,0,4,1,0,0,99,33,0
26,4,143280,3,4,1,2,4,0,0,0,40,33,0
36,2,491000,13,4,2,3,2,1,0,0,40,33,0
32,6,34572,3,0,10,1,4,1,0,0,65,33,0
35,4,174503,7,0,12,1,4,0,0,0,40,33,0
21,4,270043,7,4,13,3,4,0,0,0,16,33,0
63,4,187635,3,4,9,1,4,1,0,0,40,33,0
35,5,135289,3,2,13,0,4,1,0,0,60,33,0
36,4,186035,1,2,8,0,4,1,5178,0,40,33,1
54,4,337992,15,2,9,0,1,1,0,0,50,17,1
51,4,138852,3,2,13,0,4,1,7298,0,40,40,1
50,5,287598,7,2,8,0,4,1,0,0,70,33,0
48,1,328606,3,0,11,1,4,1,0,0,40,33,0
44,4,174189,7,2,4,0,4,1,0,0,60,33,0
34,4,122749,7,2,11,0,4,1,0,0,32,33,0
28,2,197932,7,4,1,3,4,0,0,0,16,33,0
24,4,373718,7,4,10,1,4,1,0,0,20,33,0
56,4,367200,3,0,8,2,4,1,0,0,40,33,0
40,4,216237,15,0,9,1,4,0,0,0,45,33,1
33,4,141229,7,0,13,1,4,0,0,0,50,33,0
43,6,52131,6,2,2,0,4,1,0,1902,50,33,1
49,4,171128,11,2,12,0,2,1,0,0,40,33,0
17,6,36218,1,4,10,3,4,1,0,0,20,33,0
41,7,118544,7,0,13,3,4,1,0,0,12,33,0
62,4,159474,3,2,12,0,4,1,0,0,50,33,0
63,0,52750,15,2,0,0,4,1,0,0,40,33,0
29,1,124953,14,2,5,0,4,1,0,0,42,33,1
28,4,134566,15,2,9,0,4,1,0,0,45,33,0
44,4,252930,0,0,1,4,3,0,0,0,42,33,0
58,4,81038,7,2,4,0,4,1,0,0,12,33,0
55,4,183884,3,0,8,1,4,1,0,0,45,33,0
25,4,202033,15,2,2,0,4,1,0,0,40,33,0
62,4,201928,3,6,8,4,2,0,0,0,40,33,0
45,5,208802,6,0,2,4,4,1,25236,0,36,33,1
50,2,124076,15,2,2,5,4,0,0,0,40,33,1
64,4,146110,7,6,13,4,4,0,0,0,24,33,0
17,2,99568,0,4,2,3,4,0,0,0,10,33,0
50,4,107665,7,2,4,0,4,1,0,0,40,33,1
40,6,175943,14,2,2,5,4,0,0,1977,15,33,1
49,2,49275,3,4,8,1,4,1,0,0,50,33,0
28,4,115579,14,4,5,3,4,0,0,0,38,33,0
63,4,250068,8,2,4,0,4,1,0,0,40,33,1
52,4,82285,15,3,13,2,2,0,0,0,40,6,0
64,6,21174,3,2,8,0,4,1,0,0,20,33,0
17,4,154337,1,4,13,3,4,0,0,0,13,33,0
25,4,178037,3,2,6,0,4,1,0,0,40,33,0
22,4,231085,7,4,13,3,4,1,0,0,30,33,0
42,4,27661,13,2,9,0,4,1,7298,0,50,33,1
21,0,162160,7,4,0,3,1,1,0,0,40,30,0
52,0,89951,8,2,0,5,2,0,0,0,40,33,1
19,4,361341,8,4,2,1,1,0,0,0,25,31,0
24,4,161092,15,4,9,1,4,1,0,0,40,33,0
17,4,96282,0,4,13,3,4,1,0,0,14,33,0
65,4,155632,3,2,11,0,4,1,0,0,25,33,0
42,4,91453,15,0,4,4,4,0,0,0,50,33,0
45,6,192203,7,2,8,0,4,1,0,1485,40,33,1
57,6,217692,3,6,8,1,4,0,0,0,38,33,0
38,5,225860,3,0,9,4,4,1,0,0,40,33,0
26,6,201579,10,4,2,4,4,1,0,0,14,19,0
35,4,54595,8,4,4,1,2,0,0,0,40,33,0
30,4,224147,3,4,6,3,2,1,0,0,40,33,0
40,6,76487,15,4,2,1,4,1,0,0,50,33,0
40,4,374137,3,0,1,3,4,1,0,0,40,33,0
36,7,223020,7,0,13,4,2,0,0,0,20,33,0
42,4,106698,7,0,13,4,4,0,0,0,32,33,0
19,4,120003,7,4,1,3,4,0,0,0,20,33,0
25,4,51148,3,0,1,2,4,0,0,0,40,33,0
51,4,61270,3,2,11,0,4,1,0,0,40,33,1
32,4,97723,7,4,8,1,4,1,0,0,38,33,0
48,4,153254,3,2,5,0,2,1,0,0,48,33,0
24,4,185452,15,4,5,1,4,0,0,0,50,33,0
36,4,144752,3,2,8,0,0,1,0,0,48,33,0
52,4,246936,1,2,13,0,4,1,0,0,40,33,0
54,4,151580,15,2,1,0,4,1,0,0,40,2,1
56,4,105281,3,6,4,1,4,0,0,1974,40,33,0
36,2,322770,7,2,2,0,2,1,0,1887,40,16,1
24,4,113936,15,4,13,1,4,1,0,0,55,33,0
38,4,303092,3,2,9,0,4,1,0,0,40,33,0
39,6,37019,3,2,8,0,4,1,0,0,60,33,0
28,4,44767,15,4,9,3,4,1,0,0,50,33,1
41,7,309056,2,2,2,0,4,1,0,0,50,33,1
25,4,137645,15,4,4,1,2,0,0,0,40,33,0
18,4,184101,1,4,10,3,4,1,0,0,6,33,0
27,4,93021,3,4,1,4,3,0,0,0,40,33,0
48,6,328606,6,0,2,4,4,1,14084,0,63,33,1
39,4,144169,3,2,9,0,4,1,0,0,40,33,0
26,4,124483,15,4,2,1,1,1,0,0,25,11,0
47,2,109705,3,0,9,1,4,0,0,0,40,33,0
66,6,174995,13,2,8,0,4,1,2290,0,30,10,0
19,4,25429,7,4,4,1,4,0,0,0,25,33,0
48,4,207982,7,4,13,4,2,0,0,0,40,33,0
49,6,343742,0,4,8,1,2,1,0,0,32,33,0
30,4,350979,3,2,8,0,1,1,0,0,40,18,0
37,4,137229,14,0,4,1,4,1,0,0,45,33,1
32,6,443546,3,4,8,1,4,1,0,0,40,33,0
26,4,150361,15,4,2,1,4,0,0,0,40,33,0
27,4,257302,13,2,5,5,4,0,0,0,38,33,0
18,0,184101,7,4,0,3,4,1,0,0,25,33,0
28,4,243762,1,5,8,4,4,0,0,0,40,33,0
21,4,193219,3,4,1,3,2,0,0,0,35,16,0
49,4,118520,3,0,1,1,4,0,0,0,45,33,0
39,4,25803,7,2,4,0,4,1,0,0,55,33,0
35,2,231180,3,2,6,0,4,1,0,0,45,33,0
19,4,42069,3,4,6,3,4,1,2176,0,45,33,0
47,4,185385,3,2,2,0,4,1,5013,0,24,33,0
51,4,158746,15,2,9,0,4,1,0,1902,60,33,1
36,7,177064,7,4,9,4,4,0,0,0,40,33,0
30,5,164190,15,4,9,1,4,1,0,2258,45,33,0
29,4,229656,3,0,1,4,4,0,0,0,50,33,0
54,4,161691,4,0,2,1,4,0,0,2559,40,33,1
55,4,210318,3,2,10,0,4,1,0,0,40,33,0
17,4,34943,0,4,13,3,4,0,0,0,15,33,0
18,4,187240,1,4,11,3,4,1,0,0,18,33,0
50,2,66544,4,0,2,4,4,0,0,0,65,33,0
42,1,230438,7,2,1,0,4,1,0,1887,40,33,1
36,4,290861,1,3,8,1,2,1,0,0,40,33,0
24,4,119156,3,4,6,3,4,1,0,0,50,33,0
53,1,225339,7,6,1,1,2,0,0,0,40,33,0
34,4,39609,14,0,1,4,4,0,0,0,40,33,0
57,4,186361,14,4,13,3,4,0,0,0,40,33,0
30,4,119522,0,2,8,0,4,1,0,0,45,33,0
39,4,111000,4,4,13,4,4,0,0,0,35,33,0
32,4,250354,0,4,8,2,4,1,0,0,45,33,0
61,4,123273,10,0,6,1,4,1,0,1876,56,33,0
35,4,328301,13,1,1,5,4,0,0,0,40,33,0
42,2,246862,7,0,5,1,4,0,3325,0,40,33,0
56,4,134153,0,2,1,0,2,1,0,0,40,33,0
40,0,438427,13,5,0,4,2,0,0,0,55,33,0
65,4,143175,7,6,4,2,4,0,0,0,45,33,0
45,4,32896,10,4,12,3,4,0,0,0,35,33,0
60,2,124987,15,2,2,0,4,1,7298,0,40,33,1
39,4,186719,7,5,8,4,4,0,0,0,25,33,0
41,4,328013,4,4,2,1,2,1,0,0,65,33,0
62,4,194167,3,0,12,1,4,0,2174,0,40,33,0
59,4,192983,3,5,13,1,4,0,0,0,40,33,0
62,4,226733,3,2,1,0,4,1,0,0,40,33,1
31,4,22201,3,2,1,0,0,1,0,0,40,33,1
43,4,421837,7,2,12,0,4,1,0,0,40,19,0
47,4,115613,3,2,8,0,4,1,0,0,50,33,1
33,4,182246,3,4,2,1,4,1,0,0,40,33,0
29,4,196420,3,4,9,1,4,0,0,0,45,33,0
19,4,67759,3,4,12,3,4,1,0,0,43,33,0
26,2,213258,15,4,2,3,4,1,0,0,40,33,0
37,4,82521,15,2,9,0,4,1,15024,0,40,33,1
35,5,338320,3,2,9,0,4,1,0,0,50,33,1
23,4,133061,3,2,4,0,4,1,0,0,80,33,0
37,1,194630,4,4,9,3,4,0,0,0,40,33,0
41,4,183850,3,0,4,1,4,1,0,0,50,33,0
47,4,216999,3,2,4,0,4,1,0,0,45,33,0
55,4,271710,7,4,1,1,4,1,0,0,45,33,0
26,6,221626,3,2,13,5,4,0,0,1579,20,33,0
44,5,327573,4,0,2,1,4,1,0,0,40,33,0
40,4,264663,15,4,2,3,4,0,0,0,60,33,0
41,7,110556,4,2,9,5,2,0,0,0,40,33,0
22,0,120572,7,4,0,3,4,0,0,0,40,33,0
36,6,294672,15,2,9,5,4,0,0,0,40,33,0
78,4,135692,7,2,8,0,4,1,0,0,40,33,0
42,4,177989,3,2,6,0,4,1,0,0,40,33,0
43,4,245937,7,2,2,0,4,1,0,0,65,33,0
21,4,226181,15,4,11,1,4,1,0,0,40,33,0
33,6,155343,7,4,10,1,4,1,0,0,72,33,0
31,2,152109,7,2,1,0,4,1,0,0,30,33,0
27,4,229803,3,4,8,3,2,1,0,0,40,33,0
23,4,236601,7,4,5,1,4,1,0,0,48,33,0
18,4,174926,12,4,13,3,4,1,0,0,15,0,0
22,4,268525,15,4,2,1,4,1,0,0,50,33,0
18,0,184502,1,4,0,3,2,1,0,0,30,33,0
21,4,96844,7,4,1,1,4,0,0,0,20,33,0
49,4,144514,3,2,4,0,4,1,0,1887,45,33,1
41,4,308550,3,0,8,4,4,0,0,0,60,33,0
27,4,262723,7,4,12,4,2,1,0,0,40,33,0
36,4,411797,15,4,2,3,4,0,0,0,35,33,1
41,7,33474,15,2,2,0,4,1,0,0,50,33,0
20,4,199268,7,4,13,3,4,0,0,0,20,33,0
18,0,423460,1,4,0,3,4,1,0,0,36,33,0
56,4,201344,7,6,8,4,4,0,0,0,38,33,0
31,4,227325,7,4,8,1,4,1,0,0,40,33,0
53,4,149650,3,4,4,1,4,1,0,2559,48,33,1
34,2,167063,3,4,3,3,4,1,0,0,40,33,0
37,4,50837,11,0,9,1,4,1,0,0,50,33,0
50,4,99316,3,0,6,1,4,1,0,0,50,33,0
43,4,107306,7,0,8,1,4,1,0,0,55,12,0
40,4,143582,4,6,4,3,1,0,0,0,50,33,0
47,4,162034,15,2,4,0,4,1,0,0,70,33,0
18,4,114008,3,4,13,3,4,1,0,0,35,33,0
23,4,55215,15,4,4,3,4,1,0,0,55,33,0
46,4,156926,7,2,9,0,4,1,0,0,60,33,1
38,4,372559,7,2,8,0,2,1,0,0,40,33,0
52,4,35305,11,4,13,3,4,0,0,0,7,33,0
47,0,308242,3,2,0,0,4,1,0,0,40,33,0
24,4,170070,13,0,13,3,4,0,0,0,30,33,0
35,4,196899,15,4,11,1,1,0,0,0,50,6,0
30,4,118861,7,2,1,0,1,1,0,0,50,33,1
31,2,101761,15,4,2,1,4,0,0,0,40,33,0
77,2,100883,11,2,13,0,4,1,0,0,8,12,0
20,4,284737,7,4,13,3,4,1,0,0,20,33,0
31,2,149184,15,2,3,0,4,1,0,0,97,33,1
17,4,36877,0,4,4,3,4,0,0,0,10,33,0
33,4,347623,4,4,9,4,4,1,0,0,40,33,0
19,4,85690,3,4,12,4,4,1,0,0,30,33,0
60,7,234854,2,2,2,0,4,1,0,1902,40,33,1
34,4,229732,14,2,8,0,4,1,0,0,40,33,0
66,4,86010,0,6,6,1,4,0,0,0,11,33,0
34,4,94413,7,2,11,0,4,1,0,0,40,33,0
32,4,83253,7,2,6,0,4,1,0,0,60,33,0
41,4,112283,3,2,8,0,4,1,0,0,60,33,1
34,4,186824,15,2,2,0,4,1,0,0,40,33,0
66,0,128609,3,0,0,1,2,1,0,0,40,33,1
45,2,135776,4,0,2,1,4,0,0,0,30,33,0
45,4,99971,3,2,6,0,4,1,0,0,50,33,0
28,4,161538,15,4,5,1,4,0,0,0,35,33,0
44,5,171615,6,2,2,0,4,1,0,0,55,33,1
38,4,132879,15,2,9,0,4,1,0,0,40,33,1
25,2,206002,3,0,5,4,4,0,0,0,40,33,0
42,4,191342,4,2,2,0,1,1,0,0,40,30,1
27,4,188576,15,5,2,1,1,1,0,0,40,24,1
42,4,130126,7,2,9,0,4,1,0,0,40,33,0
40,4,121012,3,2,12,0,4,1,0,0,40,33,0
62,6,162245,15,2,2,0,4,1,0,0,35,33,0
47,5,214169,3,2,10,0,4,1,15024,0,40,33,1
32,4,149787,14,2,8,0,4,1,0,0,50,33,1
27,4,335764,1,2,4,3,2,1,0,0,35,33,0
52,4,101113,3,2,6,0,4,1,0,0,66,33,1
36,4,279615,15,0,4,3,4,0,0,0,40,33,0
33,2,107793,3,2,8,0,4,1,0,0,50,33,1
37,7,178876,3,2,3,0,0,1,0,0,40,33,0
44,2,282069,14,2,10,0,4,1,0,0,40,33,0
24,4,88824,15,4,5,1,4,1,0,0,40,33,0
18,4,127388,8,4,13,1,4,0,0,0,25,33,0
29,4,210498,3,2,8,0,4,1,0,0,40,33,0
54,4,231342,13,0,4,1,4,1,0,0,32,33,0
44,1,259307,15,2,9,0,4,1,0,0,40,33,1
71,0,205011,7,2,0,0,4,1,0,0,10,33,0
26,4,414916,3,4,5,2,4,1,0,0,40,33,0
20,4,367240,7,4,13,3,4,0,0,0,20,33,0
32,2,186784,15,2,2,5,4,0,5013,0,45,33,0
37,4,166339,7,0,5,4,4,0,0,0,40,33,0
46,4,208067,3,0,8,2,4,1,0,0,40,33,0
18,0,266287,7,4,0,3,4,0,0,0,25,33,0
63,6,179400,3,2,8,0,4,1,2290,0,20,33,0
27,4,37088,12,4,13,3,4,1,0,0,30,33,0
30,4,361742,7,2,9,0,4,1,0,0,50,33,0
40,4,170482,15,4,5,1,4,0,14344,0,45,33,1
75,0,222789,3,6,0,1,4,0,0,0,9,33,0
40,4,181015,3,5,13,4,4,0,0,0,47,33,0
45,4,262678,15,2,4,0,4,1,0,0,40,33,0
46,4,269890,3,0,8,1,2,1,0,0,40,33,0
29,4,59792,15,4,2,1,1,1,0,0,40,30,0
33,4,59083,15,2,1,0,4,1,0,1902,45,33,1
35,4,337286,4,4,9,1,1,1,0,0,40,33,0
34,4,509364,3,2,8,0,4,1,0,0,40,33,0
47,4,212944,3,2,6,0,4,1,0,0,70,33,1
29,5,241431,2,2,2,0,4,1,0,0,35,33,1
